1629544500000,48459.47000000,48600.00000000,48300.00000000,48333.90000000,1229.46889400,1629545399999,59573004.39923936,39997,549.20748000,26611856.40126343,0
1629545400000,48333.89000000,48775.08000000,48333.87000000,48498.82000000,849.06044200,1629546299999,41164771.50404038,31175,443.88242200,21527091.16689100,0
1629546300000,48498.82000000,48563.97000000,48401.00000000,48501.87000000,544.67077500,1629547199999,26406094.82694737,26389,240.51964200,11661037.63344263,0
1629547200000,48501.88000000,48600.93000000,48434.07000000,48571.32000000,448.72534500,1629548099999,21789820.42792694,15825,241.87591900,11744862.85744653,0
1629548100000,48571.33000000,48699.36000000,48567.37000000,48668.00000000,388.39412400,1629548999999,18898359.41201055,13065,198.98270500,9682566.35714404,0
1629549000000,48668.01000000,48720.00000000,48562.80000000,48688.51000000,389.02822200,1629549899999,18926010.83995108,12817,188.52159600,9172485.16092439,0
1629549900000,48688.52000000,49309.58000000,48688.51000000,49204.56000000,1592.45535700,1629550799999,78145352.05156924,32245,857.07822600,42065429.92020406,0
1629550800000,49204.56000000,49405.52000000,49012.30000000,49100.00000000,1229.03845300,1629551699999,60563343.84605285,30693,649.01159900,31993314.39398882,0
1629551700000,49100.00000000,49310.36000000,49032.00000000,49250.00000000,482.12206700,1629552599999,23698286.66484495,18656,277.79915200,13655682.23767571,0
1629552600000,49250.00000000,49289.67000000,49168.51000000,49264.29000000,385.03572100,1629553499999,18956453.93976812,16189,206.32331500,10158287.94757987,0
1629553500000,49264.29000000,49264.29000000,49052.24000000,49120.62000000,408.17909500,1629554399999,20056769.45183363,15058,232.12353100,11405044.69211099,0
1629554400000,49120.61000000,49150.01000000,48974.51000000,49018.57000000,655.70420900,1629555299999,32177756.46002275,18401,302.73164800,14855192.08810441,0
1629555300000,49016.97000000,49099.99000000,48926.92000000,49020.00000000,351.43085500,1629556199999,17229040.35661372,15674,176.59973500,8658300.98543245,0
1629556200000,49020.00000000,49082.79000000,48936.23000000,48954.01000000,399.71309100,1629557099999,19583362.75185242,14384,217.68903900,10665513.74826701,0
